filename,class,xmin,ymin,xmax,ymax,width,height,split,path
3818221008_jpg.rf.1885886c4d444eb32c750b3d0ffdf04e.jpg,texaco,278,47,527,237,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3818221008_jpg.rf.1885886c4d444eb32c750b3d0ffdf04e.jpg
382722778_jpg.rf.6d13a69658724cd19adb7eb9a7957b10.jpg,milka,102,171,251,346,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/382722778_jpg.rf.6d13a69658724cd19adb7eb9a7957b10.jpg
3828132415_jpg.rf.cd98678e64566a7ba981335121316343.jpg,cocacola,2,107,564,443,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3828132415_jpg.rf.cd98678e64566a7ba981335121316343.jpg
3828134757_jpg.rf.5904913b1917c28dc3fba29c299475d4.jpg,cocacola,346,232,540,447,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3828134757_jpg.rf.5904913b1917c28dc3fba29c299475d4.jpg
3829436583_jpg.rf.68f82d82b0d7579127129285efed67ae.jpg,fedex,167,254,252,304,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3829436583_jpg.rf.68f82d82b0d7579127129285efed67ae.jpg
3829436583_jpg.rf.68f82d82b0d7579127129285efed67ae.jpg,fedex,488,225,533,256,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3829436583_jpg.rf.68f82d82b0d7579127129285efed67ae.jpg
3836726972_jpg.rf.9929519ca1b4dbc745fe13aaa1197b02.jpg,singha,419,338,507,477,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3836726972_jpg.rf.9929519ca1b4dbc745fe13aaa1197b02.jpg
3836726972_jpg.rf.9929519ca1b4dbc745fe13aaa1197b02.jpg,singha,350,331,423,429,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3836726972_jpg.rf.9929519ca1b4dbc745fe13aaa1197b02.jpg
383774945_jpg.rf.68337a8dc2cd80b4d43b80e696b4de66.jpg,singha,36,153,578,594,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/383774945_jpg.rf.68337a8dc2cd80b4d43b80e696b4de66.jpg
3840601812_jpg.rf.61097ee247db1ae57bff37bfc9586f5f.jpg,esso,189,229,220,270,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3840601812_jpg.rf.61097ee247db1ae57bff37bfc9586f5f.jpg
3840601812_jpg.rf.61097ee247db1ae57bff37bfc9586f5f.jpg,esso,459,8,509,74,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3840601812_jpg.rf.61097ee247db1ae57bff37bfc9586f5f.jpg
3842830049_jpg.rf.8caeeb1ba64e18eda3368516cd7a6e0d.jpg,apple,196,334,445,418,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3842830049_jpg.rf.8caeeb1ba64e18eda3368516cd7a6e0d.jpg
3842877539_jpg.rf.3d6c42c7529c8bd35ca0acbc495c0e4f.jpg,apple,188,93,446,248,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3842877539_jpg.rf.3d6c42c7529c8bd35ca0acbc495c0e4f.jpg
3844981111_jpg.rf.c1cd64969fcc08b0f61cb0c43a33a029.jpg,tsingtao,197,297,441,553,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3844981111_jpg.rf.c1cd64969fcc08b0f61cb0c43a33a029.jpg
3844981111_jpg.rf.c1cd64969fcc08b0f61cb0c43a33a029.jpg,tsingtao,268,97,378,151,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3844981111_jpg.rf.c1cd64969fcc08b0f61cb0c43a33a029.jpg
3845514628_jpg.rf.63c5a566372036aec551bec985b7c34f.jpg,paulaner,199,241,325,335,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3845514628_jpg.rf.63c5a566372036aec551bec985b7c34f.jpg
3848015887_jpg.rf.2e3ffb1bc184fe484f39320302996979.jpg,fosters,231,302,316,408,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3848015887_jpg.rf.2e3ffb1bc184fe484f39320302996979.jpg
385214233_jpg.rf.c433f0c8cfff02ea87711864f5b4fb02.jpg,heineken,314,2,641,640,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/385214233_jpg.rf.c433f0c8cfff02ea87711864f5b4fb02.jpg
3852753319_jpg.rf.fb9d69156f96e28ba2b0da4ca283b25c.jpg,heineken,213,494,409,617,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3852753319_jpg.rf.fb9d69156f96e28ba2b0da4ca283b25c.jpg
3852881079_jpg.rf.9bc0d2c91d6b5b7b2eed49ad655b3cef.jpg,singha,358,198,640,553,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3852881079_jpg.rf.9bc0d2c91d6b5b7b2eed49ad655b3cef.jpg
3852881079_jpg.rf.9bc0d2c91d6b5b7b2eed49ad655b3cef.jpg,singha,34,91,311,303,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3852881079_jpg.rf.9bc0d2c91d6b5b7b2eed49ad655b3cef.jpg
3853351074_jpg.rf.cc821d72e5aad4ceb49f42b14c66d73b.jpg,heineken,157,174,457,424,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3853351074_jpg.rf.cc821d72e5aad4ceb49f42b14c66d73b.jpg
3856926158_jpg.rf.8720e56e215b1cca5880e10e91222022.jpg,starbucks,222,188,432,530,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3856926158_jpg.rf.8720e56e215b1cca5880e10e91222022.jpg
3858131099_jpg.rf.1dfde1a21a3090238075a220ac86f2bc.jpg,becks,150,295,329,435,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3858131099_jpg.rf.1dfde1a21a3090238075a220ac86f2bc.jpg
385984408_jpg.rf.c2fedaa98a579cec17e588d564f04e73.jpg,guiness,2,230,638,547,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/385984408_jpg.rf.c2fedaa98a579cec17e588d564f04e73.jpg
3866133837_jpg.rf.c6b4893e0e2b613d30febb82b131b8f2.jpg,HP,353,403,428,519,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3866133837_jpg.rf.c6b4893e0e2b613d30febb82b131b8f2.jpg
3867225534_jpg.rf.55e4f651c34da50c4e63e14177833db7.jpg,shell,337,242,482,443,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3867225534_jpg.rf.55e4f651c34da50c4e63e14177833db7.jpg
386819032_jpg.rf.512083f951b7e7cf3fbb3de5c0b1543f.jpg,HP,95,245,170,326,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/386819032_jpg.rf.512083f951b7e7cf3fbb3de5c0b1543f.jpg
3868614225_jpg.rf.45a71d891a84da5a99bd77763a917466.jpg,erdinger,56,161,267,312,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3868614225_jpg.rf.45a71d891a84da5a99bd77763a917466.jpg
3868614225_jpg.rf.45a71d891a84da5a99bd77763a917466.jpg,erdinger,334,202,506,547,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3868614225_jpg.rf.45a71d891a84da5a99bd77763a917466.jpg
3875300642_jpg.rf.dd81a36dbaa458ec2a45dc29bec94cca.jpg,cocacola,253,227,640,424,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3875300642_jpg.rf.dd81a36dbaa458ec2a45dc29bec94cca.jpg
3875300642_jpg.rf.dd81a36dbaa458ec2a45dc29bec94cca.jpg,cocacola,19,239,187,361,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3875300642_jpg.rf.dd81a36dbaa458ec2a45dc29bec94cca.jpg
3882102644_jpg.rf.04b445d1e697f99366c15b0241325912.jpg,fosters,90,81,430,356,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3882102644_jpg.rf.04b445d1e697f99366c15b0241325912.jpg
3884452701_jpg.rf.0f00f111e76421f403c8ecffc6ce6dc2.jpg,tsingtao,256,44,383,594,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3884452701_jpg.rf.0f00f111e76421f403c8ecffc6ce6dc2.jpg
3884452701_jpg.rf.0f00f111e76421f403c8ecffc6ce6dc2.jpg,tsingtao,15,42,205,596,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3884452701_jpg.rf.0f00f111e76421f403c8ecffc6ce6dc2.jpg
3887773624_jpg.rf.f55c77886e2442bee790562925cdb161.jpg,cocacola,247,202,494,414,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3887773624_jpg.rf.f55c77886e2442bee790562925cdb161.jpg
3889706963_jpg.rf.5b755420210a9d74bfc049ac484f4662.jpg,chimay,479,280,639,539,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3889706963_jpg.rf.5b755420210a9d74bfc049ac484f4662.jpg
388978945_jpg.rf.0c4783b5e625b541c611d516cc9642a4.jpg,bmw,16,74,640,595,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/388978945_jpg.rf.0c4783b5e625b541c611d516cc9642a4.jpg
389081363_jpg.rf.e04e8f92149f99d5b3c1f9f34fcaeeee.jpg,starbucks,103,13,385,571,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/389081363_jpg.rf.e04e8f92149f99d5b3c1f9f34fcaeeee.jpg
389718249_jpg.rf.f8a75c6401e1d4f8de721534cc8c3707.jpg,pepsi,95,207,214,377,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/389718249_jpg.rf.f8a75c6401e1d4f8de721534cc8c3707.jpg
3899769906_jpg.rf.769b2e649434e09491810e30d3d8fa9e.jpg,pepsi,93,271,138,386,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3899769906_jpg.rf.769b2e649434e09491810e30d3d8fa9e.jpg
3899769906_jpg.rf.769b2e649434e09491810e30d3d8fa9e.jpg,pepsi,312,194,333,227,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3899769906_jpg.rf.769b2e649434e09491810e30d3d8fa9e.jpg
3899769906_jpg.rf.769b2e649434e09491810e30d3d8fa9e.jpg,pepsi,353,364,369,385,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3899769906_jpg.rf.769b2e649434e09491810e30d3d8fa9e.jpg
3900742441_jpg.rf.c51298b0d193a83641878272449d744d.jpg,google,150,12,416,149,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3900742441_jpg.rf.c51298b0d193a83641878272449d744d.jpg
3900817098_jpg.rf.a34b1458c8f24fccf546411de1591599.jpg,paulaner,402,155,469,246,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3900817098_jpg.rf.a34b1458c8f24fccf546411de1591599.jpg
3901607231_jpg.rf.03c77c19ccebb5da9d697d3227df80b5.jpg,erdinger,168,397,407,549,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3901607231_jpg.rf.03c77c19ccebb5da9d697d3227df80b5.jpg
3901607231_jpg.rf.03c77c19ccebb5da9d697d3227df80b5.jpg,erdinger,217,47,338,135,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3901607231_jpg.rf.03c77c19ccebb5da9d697d3227df80b5.jpg
390321909_jpg.rf.2ea7210a68c553d07b7e9881cd19a09f.jpg,adidas,69,51,610,598,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/390321909_jpg.rf.2ea7210a68c553d07b7e9881cd19a09f.jpg
3905906601_jpg.rf.d08bb4f6b96a4c917c6057406d7e28be.jpg,carlsberg,414,273,556,425,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3905906601_jpg.rf.d08bb4f6b96a4c917c6057406d7e28be.jpg
3905906601_jpg.rf.d08bb4f6b96a4c917c6057406d7e28be.jpg,carlsberg,528,95,617,237,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3905906601_jpg.rf.d08bb4f6b96a4c917c6057406d7e28be.jpg
3906521939_jpg.rf.135022a9cf05ad7079d9192ca085a561.jpg,texaco,148,154,467,342,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3906521939_jpg.rf.135022a9cf05ad7079d9192ca085a561.jpg
3906526971_jpg.rf.4299af60e8730f2359f74fba721838b7.jpg,texaco,174,134,476,528,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3906526971_jpg.rf.4299af60e8730f2359f74fba721838b7.jpg
3907298592_jpg.rf.7bbbcc3054588d033271b29ac10f3808.jpg,texaco,312,369,385,463,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3907298592_jpg.rf.7bbbcc3054588d033271b29ac10f3808.jpg
3907298910_jpg.rf.4760292590184bfd9e3b7b9abfa8b956.jpg,texaco,215,229,317,349,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3907298910_jpg.rf.4760292590184bfd9e3b7b9abfa8b956.jpg
3907299192_jpg.rf.8924de9f4e163e5b69e00e471a01e4e7.jpg,texaco,208,301,330,451,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3907299192_jpg.rf.8924de9f4e163e5b69e00e471a01e4e7.jpg
3907299992_jpg.rf.9bfd265d8973deff54b00397a66b1280.jpg,texaco,279,343,373,465,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3907299992_jpg.rf.9bfd265d8973deff54b00397a66b1280.jpg
3907303622_jpg.rf.fea7b4a5dcce1c3250ecaf2e57ae4c61.jpg,texaco,155,152,480,453,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3907303622_jpg.rf.fea7b4a5dcce1c3250ecaf2e57ae4c61.jpg
3907306056_jpg.rf.74d178329357d2bc8cb3b78d5125d55b.jpg,texaco,269,381,361,516,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3907306056_jpg.rf.74d178329357d2bc8cb3b78d5125d55b.jpg
3907703753_jpg.rf.cd85c90d1d45ea85ad478a088a48950b.jpg,fedex,176,64,412,353,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3907703753_jpg.rf.cd85c90d1d45ea85ad478a088a48950b.jpg
391322676_jpg.rf.345acadf6255187af7838731d6bf72d6.jpg,fosters,107,2,255,302,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/391322676_jpg.rf.345acadf6255187af7838731d6bf72d6.jpg
3913596470_jpg.rf.5f2b0ebc91d60a4d66bd53f61c3a4aa8.jpg,ups,36,105,167,329,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3913596470_jpg.rf.5f2b0ebc91d60a4d66bd53f61c3a4aa8.jpg
3913908418_jpg.rf.c36a2fb86c8868c77056ab9929d770ff.jpg,becks,384,237,464,398,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3913908418_jpg.rf.c36a2fb86c8868c77056ab9929d770ff.jpg
391491077_jpg.rf.ecb430398c3d61f02955cfc4f27af021.jpg,aldi,237,44,401,340,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/391491077_jpg.rf.ecb430398c3d61f02955cfc4f27af021.jpg
391491165_jpg.rf.2bc1ae9a9a9da45c5d7f77c0a25fb32a.jpg,aldi,361,187,436,325,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/391491165_jpg.rf.2bc1ae9a9a9da45c5d7f77c0a25fb32a.jpg
391491165_jpg.rf.2bc1ae9a9a9da45c5d7f77c0a25fb32a.jpg,aldi,162,248,178,271,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/391491165_jpg.rf.2bc1ae9a9a9da45c5d7f77c0a25fb32a.jpg
3915314981_jpg.rf.d35fd0ebe8e000b91ee6245cdc2d2a18.jpg,ferrari,279,172,532,477,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3915314981_jpg.rf.d35fd0ebe8e000b91ee6245cdc2d2a18.jpg
391872213_jpg.rf.414202c52e9178f49e279afb2a447f70.jpg,corona,367,36,570,292,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/391872213_jpg.rf.414202c52e9178f49e279afb2a447f70.jpg
3921324355_jpg.rf.0c1491caddb6fe8059a6d70cc3290d12.jpg,becks,500,184,607,328,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3921324355_jpg.rf.0c1491caddb6fe8059a6d70cc3290d12.jpg
3921731658_jpg.rf.8e405ad35bb73c896dd63c65edb705df.jpg,cocacola,352,336,528,436,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3921731658_jpg.rf.8e405ad35bb73c896dd63c65edb705df.jpg
3923470301_jpg.rf.b27be4fce7ddacaaa6a39deb9523b112.jpg,becks,102,125,425,524,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3923470301_jpg.rf.b27be4fce7ddacaaa6a39deb9523b112.jpg
3925442851_jpg.rf.31df5fad91850043c9427343bd778f32.jpg,rittersport,254,211,382,359,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3925442851_jpg.rf.31df5fad91850043c9427343bd778f32.jpg
3930759024_jpg.rf.2c38dad5a36810404ba0e4c85d7b65b9.jpg,singha,221,361,399,512,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3930759024_jpg.rf.2c38dad5a36810404ba0e4c85d7b65b9.jpg
3932518607_jpg.rf.bfd7593376887b392c65115f3fbbd687.jpg,chimay,168,317,281,478,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3932518607_jpg.rf.bfd7593376887b392c65115f3fbbd687.jpg
3932518607_jpg.rf.bfd7593376887b392c65115f3fbbd687.jpg,chimay,282,318,389,473,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3932518607_jpg.rf.bfd7593376887b392c65115f3fbbd687.jpg
3932518607_jpg.rf.bfd7593376887b392c65115f3fbbd687.jpg,chimay,391,317,503,472,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3932518607_jpg.rf.bfd7593376887b392c65115f3fbbd687.jpg
3934560800_jpg.rf.5746519790e067fe3153506367d5e77b.jpg,bmw,120,233,193,330,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3934560800_jpg.rf.5746519790e067fe3153506367d5e77b.jpg
393521623_jpg.rf.0217c6bffd8b88ac131c6f2599bb85ff.jpg,singha,48,294,461,614,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/393521623_jpg.rf.0217c6bffd8b88ac131c6f2599bb85ff.jpg
3935295857_jpg.rf.c17cc4f80e541a792247bd0a824eda44.jpg,adidas,153,83,504,491,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3935295857_jpg.rf.c17cc4f80e541a792247bd0a824eda44.jpg
3935485259_jpg.rf.71715e4f14f6caa766bb87ae3cb53150.jpg,shell,148,2,486,187,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3935485259_jpg.rf.71715e4f14f6caa766bb87ae3cb53150.jpg
3937151688_jpg.rf.ef115210c6eb2291ccdfff43a7caa630.jpg,milka,73,138,478,457,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3937151688_jpg.rf.ef115210c6eb2291ccdfff43a7caa630.jpg
393915553_jpg.rf.56b6554c5ddd8a3b520889e9d88a809b.jpg,heineken,56,94,540,599,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/393915553_jpg.rf.56b6554c5ddd8a3b520889e9d88a809b.jpg
393968004_jpg.rf.0145ed291e5213c9e4ec737c6f2ae227.jpg,becks,163,378,276,499,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/393968004_jpg.rf.0145ed291e5213c9e4ec737c6f2ae227.jpg
3948482004_jpg.rf.17113c711de107b0870e68ad7de663b5.jpg,adidas,132,110,503,436,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3948482004_jpg.rf.17113c711de107b0870e68ad7de663b5.jpg
3956697391_jpg.rf.221f69e771b2c46b77d094afa0e964ab.jpg,aldi,334,82,451,219,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3956697391_jpg.rf.221f69e771b2c46b77d094afa0e964ab.jpg
395683573_jpg.rf.24e724f07271015addff1386922a301e.jpg,adidas,244,21,326,160,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/395683573_jpg.rf.24e724f07271015addff1386922a301e.jpg
395683573_jpg.rf.24e724f07271015addff1386922a301e.jpg,adidas,358,67,416,171,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/395683573_jpg.rf.24e724f07271015addff1386922a301e.jpg
395952172_jpg.rf.50d0dd476711198ed33b8de3686baa8c.jpg,chimay,348,251,641,640,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/395952172_jpg.rf.50d0dd476711198ed33b8de3686baa8c.jpg
3965977669_jpg.rf.5de18e0b0c479db7ada1db55a035c4fd.jpg,ferrari,249,339,361,417,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3965977669_jpg.rf.5de18e0b0c479db7ada1db55a035c4fd.jpg
3970672584_jpg.rf.c20c4d7141c874db8a0d8e31a40f1fb8.jpg,erdinger,193,191,458,448,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3970672584_jpg.rf.c20c4d7141c874db8a0d8e31a40f1fb8.jpg
3973797729_jpg.rf.86527eb9ca9d4cdbac2523c3ec3768d6.jpg,erdinger,186,251,485,439,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3973797729_jpg.rf.86527eb9ca9d4cdbac2523c3ec3768d6.jpg
3974564468_jpg.rf.7e7b0a8f335d507eef36079de697b384.jpg,erdinger,253,153,440,278,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3974564468_jpg.rf.7e7b0a8f335d507eef36079de697b384.jpg
3975232207_jpg.rf.e51a7965d2a07e687ae980b7ac0e2d2a.jpg,aldi,386,110,483,214,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3975232207_jpg.rf.e51a7965d2a07e687ae980b7ac0e2d2a.jpg
3978422122_jpg.rf.8df23c1e27289d2ae74a7ea41080073e.jpg,ups,109,334,137,379,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3978422122_jpg.rf.8df23c1e27289d2ae74a7ea41080073e.jpg
3978498161_jpg.rf.d835240757c74885c3b044f6f95c0bdd.jpg,pepsi,442,212,561,378,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3978498161_jpg.rf.d835240757c74885c3b044f6f95c0bdd.jpg
3978498161_jpg.rf.d835240757c74885c3b044f6f95c0bdd.jpg,pepsi,137,83,281,273,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3978498161_jpg.rf.d835240757c74885c3b044f6f95c0bdd.jpg
3979622729_jpg.rf.bb4fc08f5f4ee465a6d6ee0d7e4fc929.jpg,bmw,207,208,448,511,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3979622729_jpg.rf.bb4fc08f5f4ee465a6d6ee0d7e4fc929.jpg
3984639847_jpg.rf.b6dfa35fddae954d51875375f0a18875.jpg,singha,161,266,285,477,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3984639847_jpg.rf.b6dfa35fddae954d51875375f0a18875.jpg
3987046252_jpg.rf.248bd07c1d03a1a816b1d75340e8097c.jpg,paulaner,188,166,267,283,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3987046252_jpg.rf.248bd07c1d03a1a816b1d75340e8097c.jpg
3988125742_jpg.rf.ac169d40f67a13e9741e844c3ba7634b.jpg,paulaner,187,164,331,276,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3988125742_jpg.rf.ac169d40f67a13e9741e844c3ba7634b.jpg
3995489272_jpg.rf.7ea75a53c7b9ae37875c78c3506f2ce2.jpg,carlsberg,285,210,436,307,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3995489272_jpg.rf.7ea75a53c7b9ae37875c78c3506f2ce2.jpg
3996435218_jpg.rf.1012a37b49908c06b0552d87538b0f7c.jpg,ferrari,121,59,476,550,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/3996435218_jpg.rf.1012a37b49908c06b0552d87538b0f7c.jpg
399808166_jpg.rf.1ef7b9154bdf1d858c1686587438a229.jpg,ups,289,244,361,312,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/399808166_jpg.rf.1ef7b9154bdf1d858c1686587438a229.jpg
400476173_jpg.rf.f08bcb5c7729c5b858eace123c800bfc.jpg,guiness,55,411,201,492,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/400476173_jpg.rf.f08bcb5c7729c5b858eace123c800bfc.jpg
400476173_jpg.rf.f08bcb5c7729c5b858eace123c800bfc.jpg,guiness,250,307,432,410,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/400476173_jpg.rf.f08bcb5c7729c5b858eace123c800bfc.jpg
400476173_jpg.rf.f08bcb5c7729c5b858eace123c800bfc.jpg,guiness,446,411,585,494,640,640,train,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/train/400476173_jpg.rf.f08bcb5c7729c5b858eace123c800bfc.jpg
