patch_path,class,split
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/3979622729_jpg.rf.bb4fc08f5f4ee465a6d6ee0d7e4fc929_207_208_448_511.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/3984639847_jpg.rf.b6dfa35fddae954d51875375f0a18875_161_266_285_477.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/3987046252_jpg.rf.248bd07c1d03a1a816b1d75340e8097c_188_166_267_283.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/3988125742_jpg.rf.ac169d40f67a13e9741e844c3ba7634b_187_164_331_276.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/carlsberg/3995489272_jpg.rf.7ea75a53c7b9ae37875c78c3506f2ce2_285_210_436_307.jpg,carlsberg,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ferrari/3996435218_jpg.rf.1012a37b49908c06b0552d87538b0f7c_121_59_476_550.jpg,ferrari,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/399808166_jpg.rf.1ef7b9154bdf1d858c1686587438a229_289_244_361_312.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/guiness/400476173_jpg.rf.f08bcb5c7729c5b858eace123c800bfc_55_411_201_492.jpg,guiness,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/guiness/400476173_jpg.rf.f08bcb5c7729c5b858eace123c800bfc_250_307_432_410.jpg,guiness,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/guiness/400476173_jpg.rf.f08bcb5c7729c5b858eace123c800bfc_446_411_585_494.jpg,guiness,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/becks/400619128_jpg.rf.c00812c28d628937b3aa1bf026c35db8_146_56_377_581.jpg,becks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/nvidia/401022707_jpg.rf.01aaa1fd11fb33fca421aad4cc956b16_408_141_489_218.jpg,nvidia,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/401253895_jpg.rf.676de759eef21f2e3f5f3f02246b6564_151_117_343_543.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/corona/4015818750_jpg.rf.2b31483fd56dfd9e8988a9cfabd09208_250_423_354_542.jpg,corona,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/401636394_jpg.rf.02995827b9559f975cbf724df9ccbe57_97_61_316_388.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4016369883_jpg.rf.4e18b176932e3708f9d491d93fd3a199_198_2_463_159.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4016369883_jpg.rf.4e18b176932e3708f9d491d93fd3a199_156_503_194_560.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4016369883_jpg.rf.4e18b176932e3708f9d491d93fd3a199_55_554_95_594.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4016369883_jpg.rf.4e18b176932e3708f9d491d93fd3a199_417_411_444_452.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fosters/4020522856_jpg.rf.320000f5104f6568e3c30f5682c713dc_62_108_187_323.jpg,fosters,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/4021087264_jpg.rf.bab53986ead6d47fcf2c81dc2af3699e_328_146_412_218.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/4021087264_jpg.rf.bab53986ead6d47fcf2c81dc2af3699e_215_356_274_403.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/4021087264_jpg.rf.bab53986ead6d47fcf2c81dc2af3699e_258_139_302_174.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/becks/4023358447_jpg.rf.ac831a9d4396980ab4364d6e01007f92_238_315_496_497.jpg,becks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4024433303_jpg.rf.52e67450d1c2b11a4a592e9c471c5780_32_97_240_285.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/rittersport/4027915234_jpg.rf.e9ec81abad23524e7468904d325427e2_144_296_269_469.jpg,rittersport,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/starbucks/4028853204_jpg.rf.b6990c61690b5c8ead4c78c5c4982d2b_251_233_378_405.jpg,starbucks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/cocacola/4032505835_jpg.rf.5c8cb67323eec8e1e63d8a526cefd92a_186_344_246_486.jpg,cocacola,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/esso/4034653383_jpg.rf.57e28b457919dc5820f692de8161d5e7_214_24_347_126.jpg,esso,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/texaco/4037704241_jpg.rf.f73b551865f9936973dc0e02b561d7ec_399_168_467_258.jpg,texaco,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/4041757119_jpg.rf.2f4fddb7714cd0295888c1e42d1e17f3_230_128_302_255.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/4043237348_jpg.rf.38ccf7573baecc0fc40171519f7c4ee9_203_204_273_318.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/4044421694_jpg.rf.f2b41a599e1bf5697bfebb5947511e36_306_396_397_484.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/4044421694_jpg.rf.f2b41a599e1bf5697bfebb5947511e36_140_166_243_241.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/404473777_jpg.rf.d1fe84f465f4996e2df4a1d7a884f707_215_339_409_577.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fosters/4044925300_jpg.rf.5ea6419c0164639a8c1537a2a3a2c3ea_353_245_480_460.jpg,fosters,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/HP/4045483728_jpg.rf.b58654624f8ddb8d5ccd6dfcb519e288_143_270_185_319.jpg,HP,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/corona/4051562023_jpg.rf.05aafa92bf7bad10fba26c41adc1a015_221_165_434_542.jpg,corona,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/4053421823_jpg.rf.31a2676ce7780dacfb62bacf53e9ae60_97_324_221_553.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/corona/405355484_jpg.rf.e5899ef91485d32e58c37bcedcd9f6f5_293_181_576_472.jpg,corona,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/405383578_jpg.rf.e9ef3300928baece535a604785b0a6a1_372_406_499_517.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/405383578_jpg.rf.e9ef3300928baece535a604785b0a6a1_156_392_343_484.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/405383578_jpg.rf.e9ef3300928baece535a604785b0a6a1_486_175_519_230.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/4055007675_jpg.rf.00c0da7fb4724e2428ae42821f10447d_132_344_157_388.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/4055007675_jpg.rf.00c0da7fb4724e2428ae42821f10447d_276_370_295_406.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/4055007675_jpg.rf.00c0da7fb4724e2428ae42821f10447d_361_379_377_408.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/4055175230_jpg.rf.b28219f45c4d2182da85c9059f57b949_432_308_578_489.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/4060906397_jpg.rf.b474c5d0307899f06ea3ca7f985e6488_277_103_519_313.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/adidas/4061674634_jpg.rf.6518603d744e972ff33b4a8006493d67_57_47_229_147.jpg,adidas,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/4061742105_jpg.rf.8d4223909e16ef6f623f349641a9a8c8_100_368_200_488.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/4061742373_jpg.rf.13b62502ba77adf5eb9b63291c8b86f3_336_161_392_246.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/4061742373_jpg.rf.13b62502ba77adf5eb9b63291c8b86f3_509_169_546_226.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fedex/406184685_jpg.rf.76360050208bff682e3ef0609cc12c4c_212_155_438_405.jpg,fedex,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fedex/406456671_jpg.rf.d31f3d42cba3463bf61c1add3fd77470_31_184_210_313.jpg,fedex,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fedex/406456671_jpg.rf.d31f3d42cba3463bf61c1add3fd77470_231_124_463_335.jpg,fedex,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/cocacola/4064978015_jpg.rf.212a8c08e46111f7f2d5b2f2f63d9182_33_182_604_424.jpg,cocacola,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/corona/406753193_jpg.rf.5c5aa2ce3cb8797638df10bcf5eefc22_234_349_386_491.jpg,corona,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/texaco/4070891906_jpg.rf.b0df4f9942385a13906cc20ce4c6cf64_135_99_270_414.jpg,texaco,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/carlsberg/4071068359_jpg.rf.60095803c036968ab489ca4ce5cae117_445_291_529_457.jpg,carlsberg,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/carlsberg/4071068359_jpg.rf.60095803c036968ab489ca4ce5cae117_467_83_508_141.jpg,carlsberg,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/carlsberg/4071068359_jpg.rf.60095803c036968ab489ca4ce5cae117_531_289_621_450.jpg,carlsberg,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/carlsberg/4071068359_jpg.rf.60095803c036968ab489ca4ce5cae117_564_94_605_146.jpg,carlsberg,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/4071538922_jpg.rf.cd6439ecc132662c3e9661f0c4b1bfe4_98_176_504_564.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ferrari/4075475429_jpg.rf.3a52b74a469215421f65280e40c891e9_199_190_481_430.jpg,ferrari,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/4077852988_jpg.rf.6ae799e1fddccaced95910af72857e27_82_165_113_224.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/4083435395_jpg.rf.438affdafd82eebf5f2ecbd41860e3a0_211_226_261_299.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fedex/4087545838_jpg.rf.b4d60cc50dca8bba4cbcbddc26da6fd1_51_194_192_270.jpg,fedex,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fedex/4089106817_jpg.rf.d87f44b6f1e5fa3df99273c8635fce63_60_353_297_466.jpg,fedex,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/409130895_jpg.rf.dff15ddeb389c7cea6c722c4774bc9c5_418_300_519_514.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/starbucks/4092275918_jpg.rf.1f7ab4f48bb2dede4ed98e958fb8181a_199_317_410_430.jpg,starbucks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/apple/409537534_jpg.rf.019a74b7ef53d98fbf03b4a40087f13e_83_135_160_292.jpg,apple,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_481_120_510_158.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_57_2_87_38.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_454_395_472_419.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_344_55_409_95.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_187_194_228_230.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_86_203_145_237.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_54_251_79_282.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_237_349_267_378.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_387_354_417_383.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_212_245_234_278.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_2_193_32_230.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/409565331_jpg.rf.714d59f0083e85faed566e2af00444cc_134_365_150_378.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/4096462181_jpg.rf.5d34bcdbf683f10ef3b7b33175f4a375_170_350_465_569.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/becks/410695301_jpg.rf.5af7d5e9fd3509863befaa2be94f4736_191_307_473_543.jpg,becks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/tsingtao/4111507879_jpg.rf.edf9be9b636c2a6d66ee7be01f2988e2_257_7_574_588.jpg,tsingtao,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ferrari/4115509028_jpg.rf.bc7b0bfef4049f5b03f6e7cf05441734_263_395_353_516.jpg,ferrari,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ford/4115846837_jpg.rf.c22e608d7c999342a87df67d940fcaaa_258_217_425_371.jpg,ford,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/apple/4116207426_jpg.rf.0eeea19f5a87605c5d1569e886af170e_214_298_469_478.jpg,apple,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4116360164_jpg.rf.9bf003d35e1a3ccd806f5158a93c4101_344_249_513_380.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4116360164_jpg.rf.9bf003d35e1a3ccd806f5158a93c4101_185_250_313_381.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/starbucks/4119449064_jpg.rf.576133fde209f4399e292c749c003860_111_27_511_332.jpg,starbucks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/guiness/4125999691_jpg.rf.7c71577b374c69a79bf2665a50627ded_360_191_574_283.jpg,guiness,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/guiness/4126757764_jpg.rf.38287845866ef905b8b7bccf95a7fb3e_383_239_576_428.jpg,guiness,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ferrari/4128721810_jpg.rf.7e809c9d8cb5feba46485e7dd3ce9baf_233_222_416_472.jpg,ferrari,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/erdinger/4129400780_jpg.rf.a3144102e3693b0b77ed66075f6dc0e1_43_8_562_472.jpg,erdinger,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/adidas/4131322898_jpg.rf.6ea681ac0d7b8c93a619648d34e9c730_162_161_455_299.jpg,adidas,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/starbucks/413133649_jpg.rf.e436887504bdc9ae25c556876f41f3db_245_68_356_149.jpg,starbucks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/413982891_jpg.rf.cdb1ed853733f411b473667da83400b7_100_243_135_309.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/413982891_jpg.rf.cdb1ed853733f411b473667da83400b7_445_239_464_310.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/texaco/414340695_jpg.rf.9f54cffb7a6377183e30088af31bf29d_206_48_424_224.jpg,texaco,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_405_134_423_161.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_195_130_209_153.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_264_123_276_141.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_303_2_320_22.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_394_94_407_117.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_464_119_476_137.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_499_150_511_168.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_417_73_429_91.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_502_116_512_130.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_308_132_318_146.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_86_117_96_128.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/4143771980_jpg.rf.fcff8285cf412d98249fb461e2787fd9_160_67_171_80.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/4144737036_jpg.rf.33d459728bb0973ba5127f0ed694619e_149_298_522_584.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/tsingtao/4148188800_jpg.rf.df940e2ddeb8cd0570abe029128d1b02_268_2_640_640.jpg,tsingtao,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/4154476008_jpg.rf.4e93dbced58c0cd00d559fc9b1840ab3_275_167_420_273.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/4154476008_jpg.rf.4e93dbced58c0cd00d559fc9b1840ab3_278_283_414_385.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/4154476008_jpg.rf.4e93dbced58c0cd00d559fc9b1840ab3_276_394_420_499.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/guiness/415737270_jpg.rf.fce30739b8adb07e2d815df7fc033ebe_140_163_516_321.jpg,guiness,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/rittersport/4159698610_jpg.rf.15dcdb5b0d27eb509246989b91465aeb_125_211_310_374.jpg,rittersport,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/rittersport/4159698610_jpg.rf.15dcdb5b0d27eb509246989b91465aeb_386_304_581_518.jpg,rittersport,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/4159788091_jpg.rf.421b2b6b944adf3dea6d31e0c01669f3_70_74_170_239.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/4172564702_jpg.rf.2a3da60204e647061cb273c99700c5cd_548_180_603_274.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/rittersport/4179141867_jpg.rf.88a6e7e0c1a7787d115ca533a145f2aa_255_262_395_414.jpg,rittersport,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/apple/4180345599_jpg.rf.0cafaf223d6492575548ab23fced39d0_221_228_411_364.jpg,apple,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/apple/4181108254_jpg.rf.f7b4e6776de6b37db0c95f9be028c30b_183_168_461_396.jpg,apple,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/4181428971_jpg.rf.44d6925f1a3a44e26d55a58f44336f36_253_48_640_603.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/4181428971_jpg.rf.44d6925f1a3a44e26d55a58f44336f36_116_382_215_510.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/4181625617_jpg.rf.e5b8ec85c61c31839e136cb4c419ebbf_132_379_404_607.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ford/418280115_jpg.rf.15d7d6c01df32913ebfbcf309c9a14a1_374_219_549_315.jpg,ford,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/adidas/4189380081_jpg.rf.ba47b6d0be53575766a042f4e2514c59_204_450_265_490.jpg,adidas,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4190770458_jpg.rf.06d2ed4d16371d868a7bb6d92d39c95c_2_196_150_354.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4190770458_jpg.rf.06d2ed4d16371d868a7bb6d92d39c95c_95_129_245_237.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4190770458_jpg.rf.06d2ed4d16371d868a7bb6d92d39c95c_181_85_318_156.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4190770458_jpg.rf.06d2ed4d16371d868a7bb6d92d39c95c_238_52_373_103.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4190770458_jpg.rf.06d2ed4d16371d868a7bb6d92d39c95c_296_36_414_68.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/4190770458_jpg.rf.06d2ed4d16371d868a7bb6d92d39c95c_333_7_453_39.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/corona/4192412862_jpg.rf.92c45bf106e7b1d5a25c5df820a3fcc6_221_348_429_555.jpg,corona,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/guiness/4200480525_jpg.rf.5337250818615891d600576f202e059b_185_322_365_407.jpg,guiness,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/guiness/4200480525_jpg.rf.5337250818615891d600576f202e059b_216_136_320_181.jpg,guiness,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/texaco/4203508449_jpg.rf.c345a7262bb517fae727fd620d20b3c5_103_173_549_481.jpg,texaco,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/4205144345_jpg.rf.edf059c3dd9a048eeb809e4efb7df49c_134_81_377_580.jpg,singha,train
